route_short_name,direction_id,start_segment,destination_segment,baseline_median_seconds,sample_count
12,2,6,12,485.0,1423
12,2,6,13,554.0,1422
12,2,6,14,671.0,1419
12,2,6,15,767.0,1415
12,2,6,16,857.0,1415
12,2,6,17,976.0,1415
12,2,6,18,1072.0,1415
12,2,6,19,1160.0,1414
12,2,6,20,1228.0,1411
12,2,6,21,1332.0,1410
12,2,6,22,1476.0,1409
12,2,6,23,1601.0,1397
12,2,6,24,1769.0,1395
12,2,6,25,1923.0,1393
12,2,6,26,2073.0,1392
12,2,6,27,2105.0,1385
12,2,6,28,2177.5,1380
12,2,6,29,2234.0,1372
12,2,6,30,2431.0,1371
12,2,6,31,2529.0,1368
12,2,6,32,2625.0,1366
12,2,6,33,2739.0,1366
12,2,6,34,2828.0,1365
12,2,6,35,2958.0,1365
12,2,6,36,3050.0,1349
12,2,6,37,3159.5,1338
12,2,6,38,3241.5,1328
12,2,6,39,3303.5,1282
12,2,6,40,3488.5,1272
12,2,6,41,3560.0,1262
12,2,6,42,3645.0,1259
12,2,6,43,3717.0,1232
12,2,6,44,3806.0,1041
12,2,6,45,3844.0,9
12,2,7,7,29.0,1434
12,2,7,8,106.0,1433
12,2,7,9,166.0,1433
12,2,7,10,295.0,1432
12,2,7,11,368.0,1431
12,2,7,12,437.0,1431
12,2,7,13,506.0,1430
12,2,7,14,622.0,1427
12,2,7,15,719.0,1423
12,2,7,16,810.0,1423
12,2,7,17,928.0,1423
12,2,7,18,1024.0,1423
12,2,7,19,1111.0,1422
12,2,7,20,1180.0,1419
12,2,7,21,1286.0,1418
12,2,7,22,1430.0,1417
12,2,7,23,1554.0,1405
12,2,7,24,1720.0,1403
12,2,7,25,1875.0,1401
12,2,7,26,2026.0,1400
12,2,7,27,2058.0,1393
12,2,7,28,2129.0,1388
12,2,7,29,2185.0,1380
12,2,7,30,2384.0,1379
12,2,7,31,2477.0,1376
12,2,7,32,2576.5,1374
12,2,7,33,2687.5,1374
12,2,7,34,2776.0,1373
12,2,7,35,2901.0,1373
12,2,7,36,3004.0,1357
12,2,7,37,3109.0,1346
12,2,7,38,3191.0,1336
12,2,7,39,3258.0,1290
12,2,7,40,3442.0,1280
12,2,7,41,3515.5,1270
12,2,7,42,3595.0,1267
12,2,7,43,3671.5,1240
12,2,7,44,3756.0,1049
12,2,7,45,3846.5,12
12,2,7,46,5226.5,2
12,2,8,8,73.0,1445
12,2,8,9,135.0,1445
12,2,8,10,264.0,1444
12,2,8,11,337.0,1443
12,2,8,12,406.0,1443
12,2,8,13,476.0,1442
12,2,8,14,591.0,1439
12,2,8,15,688.0,1435
12,2,8,16,783.0,1435
12,2,8,17,898.0,1435
12,2,8,18,994.0,1435
12,2,8,19,1080.5,1434
12,2,8,20,1152.0,1431
12,2,8,21,1257.0,1430
12,2,8,22,1399.0,1429
12,2,8,23,1520.0,1417
12,2,8,24,1688.0,1415
12,2,8,25,1843.0,1413
12,2,8,26,1993.5,1412
12,2,8,27,2025.5,1404
12,2,8,28,2100.0,1399
12,2,8,29,2154.0,1391
12,2,8,30,2351.5,1390
12,2,8,31,2447.0,1387
12,2,8,32,2542.0,1385
12,2,8,33,2653.0,1385
12,2,8,34,2744.0,1384
12,2,8,35,2866.0,1384
12,2,8,36,2969.0,1368
12,2,8,37,3078.0,1357
12,2,8,38,3158.0,1347
12,2,8,39,3227.0,1301
12,2,8,40,3407.0,1291
12,2,8,41,3486.0,1281
12,2,8,42,3568.0,1278
12,2,8,43,3643.5,1250
12,2,8,44,3728.0,1057
12,2,8,45,3912.0,17
12,2,8,46,4222.5,4
12,2,9,9,58.0,1455
12,2,9,10,183.0,1454
12,2,9,11,257.0,1453
12,2,9,12,327.0,1453
12,2,9,13,397.0,1452
12,2,9,14,511.0,1449
12,2,9,15,609.0,1445
12,2,9,16,700.0,1445
12,2,9,17,819.0,1445
12,2,9,18,912.0,1445
12,2,9,19,1002.5,1444
12,2,9,20,1073.0,1441
12,2,9,21,1176.5,1440
12,2,9,22,1318.0,1439
12,2,9,23,1440.0,1427
12,2,9,24,1605.0,1425
12,2,9,25,1760.0,1423
12,2,9,26,1909.0,1422
12,2,9,27,1945.0,1414
12,2,9,28,2016.0,1409
12,2,9,29,2074.0,1401
12,2,9,30,2268.0,1400
12,2,9,31,2365.0,1397
12,2,9,32,2456.0,1395
12,2,9,33,2574.0,1395
12,2,9,34,2665.0,1394
12,2,9,35,2783.5,1394
12,2,9,36,2888.0,1378
12,2,9,37,2997.0,1367
12,2,9,38,3080.0,1357
12,2,9,39,3151.0,1311
12,2,9,40,3337.0,1301
12,2,9,41,3403.0,1291
12,2,9,42,3489.0,1288
12,2,9,43,3560.5,1260
12,2,9,44,3644.0,1067
12,2,9,45,3875.0,25
12,2,9,46,4018.0,10
12,2,9,47,5147.0,1
12,2,10,10,94.0,1462
12,2,10,11,170.0,1461
12,2,10,12,239.0,1461
12,2,10,13,307.0,1460
12,2,10,14,422.0,1457
12,2,10,15,521.0,1453
12,2,10,16,612.0,1453
12,2,10,17,731.0,1453
12,2,10,18,826.0,1453
12,2,10,19,914.5,1452
12,2,10,20,981.0,1449
12,2,10,21,1087.5,1448
12,2,10,22,1229.0,1447
12,2,10,23,1348.0,1435
12,2,10,24,1515.0,1433
12,2,10,25,1668.0,1431
12,2,10,26,1818.0,1430
12,2,10,27,1858.5,1422
12,2,10,28,1930.0,1417
12,2,10,29,1988.0,1409
12,2,10,30,2179.0,1408
12,2,10,31,2277.0,1405
12,2,10,32,2370.0,1403
12,2,10,33,2484.0,1403
12,2,10,34,2570.0,1402
12,2,10,35,2691.5,1402
12,2,10,36,2796.5,1386
12,2,10,37,2907.0,1375
12,2,10,38,2988.0,1365
12,2,10,39,3064.0,1319
12,2,10,40,3246.0,1309
12,2,10,41,3317.0,1299
12,2,10,42,3403.0,1296
12,2,10,43,3471.5,1268
12,2,10,44,3560.5,1074
12,2,10,45,3775.0,31
12,2,10,46,3852.0,14
12,2,10,47,4017.0,1
12,2,11,11,54.0,1477
12,2,11,12,124.0,1477
12,2,11,13,192.0,1476
12,2,11,14,310.0,1473
12,2,11,15,405.0,1469
12,2,11,16,495.0,1469
12,2,11,17,616.0,1469
12,2,11,18,712.0,1469
12,2,11,19,797.0,1468
12,2,11,20,867.0,1465
12,2,11,21,975.0,1464
12,2,11,22,1117.0,1463
12,2,11,23,1237.0,1451
12,2,11,24,1395.0,1449
12,2,11,25,1553.0,1447
12,2,11,26,1704.0,1446
12,2,11,27,1746.0,1438
12,2,11,28,1818.0,1433
12,2,11,29,1877.0,1425
12,2,11,30,2066.5,1424
12,2,11,31,2162.0,1421
12,2,11,32,2260.0,1419
12,2,11,33,2371.5,1418
12,2,11,34,2462.0,1417
12,2,11,35,2579.0,1417
12,2,11,36,2687.0,1401
12,2,11,37,2793.0,1390
12,2,11,38,2876.5,1380
12,2,11,39,2951.0,1334
12,2,11,40,3128.0,1324
12,2,11,41,3203.0,1314
12,2,11,42,3292.0,1311
12,2,11,43,3366.0,1283
12,2,11,44,3450.0,1089
12,2,11,45,3739.0,45
12,2,11,46,3835.0,23
12,2,11,47,3948.0,1
12,2,12,12,49.0,1486
12,2,12,13,118.0,1485
12,2,12,14,235.0,1482
12,2,12,15,330.0,1478
12,2,12,16,420.0,1478
12,2,12,17,540.0,1478
12,2,12,18,638.0,1478
12,2,12,19,723.0,1477
12,2,12,20,794.0,1474
12,2,12,21,898.0,1473
12,2,12,22,1041.5,1472
12,2,12,23,1158.0,1460
12,2,12,24,1318.5,1458
12,2,12,25,1477.0,1456
12,2,12,26,1622.0,1455
12,2,12,27,1667.0,1447
12,2,12,28,1742.5,1442
12,2,12,29,1799.0,1434
12,2,12,30,1991.0,1433
12,2,12,31,2087.0,1430
12,2,12,32,2182.0,1428
12,2,12,33,2299.0,1427
12,2,12,34,2389.0,1426
12,2,12,35,2509.5,1426
12,2,12,36,2615.0,1410
12,2,12,37,2719.0,1399
12,2,12,38,2805.0,1389
12,2,12,39,2881.0,1343
12,2,12,40,3058.0,1333
12,2,12,41,3127.0,1323
12,2,12,42,3216.0,1320
12,2,12,43,3293.5,1292
12,2,12,44,3378.5,1098
12,2,12,45,3769.0,53
12,2,12,46,3883.0,29
12,2,12,47,4445.5,2
12,2,12,48,5076.0,1
12,2,12,49,5184.0,1
12,2,13,13,42.0,1492
12,2,13,14,159.0,1489
12,2,13,15,254.0,1485
12,2,13,16,346.0,1485
12,2,13,17,463.0,1485
12,2,13,18,565.0,1485
12,2,13,19,650.0,1484
12,2,13,20,720.0,1481
12,2,13,21,827.0,1480
12,2,13,22,968.0,1479
12,2,13,23,1082.0,1467
12,2,13,24,1242.0,1465
12,2,13,25,1403.0,1463
12,2,13,26,1550.0,1462
12,2,13,27,1585.0,1454
12,2,13,28,1666.0,1449
12,2,13,29,1726.0,1441
12,2,13,30,1917.5,1440
12,2,13,31,2016.0,1437
12,2,13,32,2109.0,1435
12,2,13,33,2225.0,1434
12,2,13,34,2319.0,1433
12,2,13,35,2436.0,1433
12,2,13,36,2539.0,1417
12,2,13,37,2642.0,1406
12,2,13,38,2726.0,1396
12,2,13,39,2809.0,1350
12,2,13,40,2983.5,1340
12,2,13,41,3056.0,1330
12,2,13,42,3145.0,1327
12,2,13,43,3223.0,1299
12,2,13,44,3305.0,1105
12,2,13,45,3668.0,59
12,2,13,46,3711.0,33
12,2,13,47,3712.0,3
12,2,13,48,3691.0,1
12,2,13,49,3799.0,1
12,2,14,14,84.0,1491
12,2,14,15,183.0,1487
12,2,14,16,274.0,1487
12,2,14,17,389.0,1487
12,2,14,18,492.0,1487
12,2,14,19,579.0,1486
12,2,14,20,650.0,1483
12,2,14,21,755.0,1482
12,2,14,22,895.0,1481
12,2,14,23,1009.0,1469
12,2,14,24,1170.0,1467
12,2,14,25,1328.0,1465
12,2,14,26,1477.5,1464
12,2,14,27,1519.0,1456
12,2,14,28,1596.0,1451
12,2,14,29,1653.0,1443
12,2,14,30,1844.0,1442
12,2,14,31,1942.0,1439
12,2,14,32,2037.0,1437
12,2,14,33,2150.5,1436
12,2,14,34,2239.0,1435
12,2,14,35,2362.0,1435
12,2,14,36,2467.0,1419
12,2,14,37,2570.5,1408
12,2,14,38,2660.0,1398
12,2,14,39,2734.5,1352
12,2,14,40,2916.0,1342
12,2,14,41,2984.0,1332
12,2,14,42,3074.0,1329
12,2,14,43,3147.0,1301
12,2,14,44,3237.0,1107
12,2,14,45,3597.0,60
12,2,14,46,3637.0,34
12,2,14,47,3661.0,3
12,2,14,48,3635.0,1
12,2,14,49,3743.0,1
12,2,15,15,72.0,1492
12,2,15,16,160.0,1492
12,2,15,17,279.5,1492
12,2,15,18,375.0,1492
12,2,15,19,465.0,1491
12,2,15,20,534.0,1488
12,2,15,21,640.0,1487
12,2,15,22,781.0,1486
12,2,15,23,896.0,1474
12,2,15,24,1054.5,1472
12,2,15,25,1219.0,1470
12,2,15,26,1369.0,1469
12,2,15,27,1408.0,1461
12,2,15,28,1481.5,1456
12,2,15,29,1544.0,1448
12,2,15,30,1738.0,1447
12,2,15,31,1833.5,1444
12,2,15,32,1930.5,1442
12,2,15,33,2043.0,1441
12,2,15,34,2136.0,1439
12,2,15,35,2252.0,1439
12,2,15,36,2352.0,1423
12,2,15,37,2457.0,1411
12,2,15,38,2545.0,1401
12,2,15,39,2627.0,1355
12,2,15,40,2809.0,1345
12,2,15,41,2874.0,1335
12,2,15,42,2967.0,1332
12,2,15,43,3038.0,1304
12,2,15,44,3129.0,1110
12,2,15,45,3543.0,63
12,2,15,46,3562.0,37
12,2,15,47,4008.0,5
12,2,15,48,3558.0,1
12,2,15,49,3666.0,1
12,2,16,16,69.0,1500
12,2,16,17,181.0,1500
12,2,16,18,280.5,1500
12,2,16,19,369.0,1499
12,2,16,20,439.0,1496
12,2,16,21,544.0,1495
12,2,16,22,686.0,1494
12,2,16,23,799.0,1482
12,2,16,24,958.5,1480
12,2,16,25,1125.0,1478
12,2,16,26,1275.0,1477
12,2,16,27,1313.0,1468
12,2,16,28,1386.0,1463
12,2,16,29,1446.0,1455
12,2,16,30,1638.0,1454
12,2,16,31,1737.0,1451
12,2,16,32,1834.0,1449
12,2,16,33,1949.5,1448
12,2,16,34,2041.0,1446
12,2,16,35,2160.5,1446
12,2,16,36,2263.0,1430
12,2,16,37,2367.0,1418
12,2,16,38,2453.0,1408
12,2,16,39,2532.0,1362
12,2,16,40,2707.5,1352
12,2,16,41,2781.0,1342
12,2,16,42,2872.0,1339
12,2,16,43,2946.0,1311
12,2,16,44,3035.0,1117
12,2,16,45,3409.0,69
12,2,16,46,3537.0,41
12,2,16,47,3728.0,7
12,2,16,48,3443.0,3
12,2,16,49,3551.0,3
12,2,16,50,4160.0,2
12,2,16,51,4932.0,1
12,2,16,52,5072.0,1
12,2,16,53,5132.0,1
12,2,16,54,5263.0,1
12,2,16,55,5363.0,1
12,2,16,56,5441.0,1
12,2,17,17,91.0,1501
12,2,17,18,186.0,1501
12,2,17,19,275.0,1500
12,2,17,20,348.0,1497
12,2,17,21,451.0,1496
12,2,17,22,592.0,1495
12,2,17,23,703.0,1483
12,2,17,24,864.0,1481
12,2,17,25,1031.0,1479
12,2,17,26,1175.0,1478
12,2,17,27,1217.0,1469
12,2,17,28,1290.5,1464
12,2,17,29,1350.0,1456
12,2,17,30,1544.0,1455
12,2,17,31,1644.0,1452
12,2,17,32,1741.0,1450
12,2,17,33,1850.0,1449
12,2,17,34,1943.0,1447
12,2,17,35,2065.0,1447
12,2,17,36,2164.0,1431
12,2,17,37,2274.0,1419
12,2,17,38,2355.0,1409
12,2,17,39,2435.0,1363
12,2,17,40,2617.0,1353
12,2,17,41,2686.0,1343
12,2,17,42,2776.5,1340
12,2,17,43,2849.0,1312
12,2,17,44,2940.5,1118
12,2,17,45,3242.5,70
12,2,17,46,3340.0,42
12,2,17,47,3254.0,8
12,2,17,48,3248.5,4
12,2,17,49,3341.0,4
12,2,17,50,3412.0,3
12,2,17,51,3392.0,2
12,2,17,52,3524.0,2
12,2,17,53,3584.5,2
12,2,17,54,3684.0,2
12,2,17,55,3988.0,1
12,2,17,56,4066.0,1
12,2,18,18,75.0,1501
12,2,18,19,168.0,1500
12,2,18,20,238.0,1497
12,2,18,21,342.0,1496
12,2,18,22,482.0,1495
12,2,18,23,594.0,1483
12,2,18,24,754.0,1481
12,2,18,25,914.0,1479
12,2,18,26,1065.0,1478
12,2,18,27,1104.0,1469
12,2,18,28,1182.0,1464
12,2,18,29,1240.0,1456
12,2,18,30,1430.0,1455
12,2,18,31,1528.5,1452
12,2,18,32,1628.0,1450
12,2,18,33,1744.0,1449
12,2,18,34,1834.0,1447
12,2,18,35,1951.0,1447
12,2,18,36,2053.0,1431
12,2,18,37,2161.0,1419
12,2,18,38,2247.0,1409
12,2,18,39,2330.0,1363
12,2,18,40,2510.0,1353
12,2,18,41,2580.0,1343
12,2,18,42,2661.5,1340
12,2,18,43,2740.0,1312
12,2,18,44,2820.5,1118
12,2,18,45,3119.0,70
12,2,18,46,3222.0,42
12,2,18,47,3153.5,8
12,2,18,48,3158.5,4
12,2,18,49,3251.0,4
12,2,18,50,3309.0,3
12,2,18,51,3324.5,2
12,2,18,52,3456.5,2
12,2,18,53,3517.0,2
12,2,18,54,3616.5,2
12,2,18,55,3911.0,1
12,2,18,56,3989.0,1
12,2,19,19,47.0,1500
12,2,19,20,122.0,1497
12,2,19,21,233.0,1496
12,2,19,22,371.0,1495
12,2,19,23,484.0,1483
12,2,19,24,643.0,1481
12,2,19,25,799.0,1479
12,2,19,26,953.5,1478
12,2,19,27,992.0,1469
12,2,19,28,1065.5,1464
12,2,19,29,1126.0,1456
12,2,19,30,1317.0,1455
12,2,19,31,1418.5,1452
12,2,19,32,1516.0,1450
12,2,19,33,1630.0,1449
12,2,19,34,1721.0,1447
12,2,19,35,1843.0,1447
12,2,19,36,1937.0,1431
12,2,19,37,2050.0,1419
12,2,19,38,2138.0,1409
12,2,19,39,2218.0,1363
12,2,19,40,2396.0,1353
12,2,19,41,2470.0,1343
12,2,19,42,2560.0,1340
12,2,19,43,2629.0,1312
12,2,19,44,2720.0,1118
12,2,19,45,3015.0,70
12,2,19,46,3076.5,42
12,2,19,47,2946.5,8
12,2,19,48,2907.0,4
12,2,19,49,2966.0,4
12,2,19,50,3179.0,3
12,2,19,51,3227.0,2
12,2,19,52,3359.0,2
12,2,19,53,3419.5,2
12,2,19,54,3519.0,2
12,2,19,55,3818.0,1
12,2,19,56,3896.0,1
12,2,20,20,40.0,1498
12,2,20,21,140.0,1497
12,2,20,22,283.0,1496
12,2,20,23,393.0,1484
12,2,20,24,553.0,1482
12,2,20,25,711.0,1480
12,2,20,26,859.0,1479
12,2,20,27,897.5,1470
12,2,20,28,970.0,1465
12,2,20,29,1037.0,1457
12,2,20,30,1226.0,1456
12,2,20,31,1328.0,1453
12,2,20,32,1422.0,1451
12,2,20,33,1538.5,1450
12,2,20,34,1623.5,1448
12,2,20,35,1747.0,1448
12,2,20,36,1849.0,1432
12,2,20,37,1954.0,1419
12,2,20,38,2037.0,1409
12,2,20,39,2127.0,1363
12,2,20,40,2314.0,1353
12,2,20,41,2381.0,1343
12,2,20,42,2466.0,1340
12,2,20,43,2543.0,1312
12,2,20,44,2628.0,1118
12,2,20,45,2871.5,70
12,2,20,46,2950.5,42
12,2,20,47,2846.5,8
12,2,20,48,2780.0,4
12,2,20,49,2868.0,4
12,2,20,50,3136.0,3
12,2,20,51,3067.0,2
12,2,20,52,3199.0,2
12,2,20,53,3259.5,2
12,2,20,54,3359.0,2
12,2,20,55,3656.0,1
12,2,20,56,3734.0,1
12,2,21,21,70.0,1500
12,2,21,22,213.0,1499
12,2,21,23,321.0,1487
12,2,21,24,484.0,1485
12,2,21,25,640.0,1483
12,2,21,26,790.0,1482
12,2,21,27,825.0,1473
12,2,21,28,903.5,1468
12,2,21,29,958.0,1460
12,2,21,30,1151.0,1459
12,2,21,31,1256.0,1456
12,2,21,32,1349.0,1454
12,2,21,33,1463.0,1453
12,2,21,34,1550.0,1451
12,2,21,35,1671.0,1451
12,2,21,36,1776.0,1434
12,2,21,37,1883.0,1421
12,2,21,38,1971.0,1411
12,2,21,39,2053.0,1365
12,2,21,40,2248.0,1354
12,2,21,41,2315.0,1344
12,2,21,42,2403.0,1341
12,2,21,43,2475.0,1313
12,2,21,44,2564.0,1119
12,2,21,45,2780.0,70
12,2,21,46,2886.5,42
12,2,21,47,2814.5,8
12,2,21,48,2739.5,4
12,2,21,49,2829.0,4
12,2,21,50,3097.0,3
12,2,21,51,3026.5,2
12,2,21,52,3158.5,2
12,2,21,53,3219.0,2
12,2,21,54,3318.5,2
12,2,21,55,3617.0,1
12,2,21,56,3695.0,1
12,2,22,22,108.0,1500
12,2,22,23,214.0,1487
12,2,22,24,370.0,1485
12,2,22,25,530.0,1483
12,2,22,26,685.0,1482
12,2,22,27,721.0,1473
12,2,22,28,796.0,1468
12,2,22,29,847.5,1460
12,2,22,30,1047.0,1459
12,2,22,31,1152.5,1456
12,2,22,32,1245.0,1454
12,2,22,33,1361.0,1453
12,2,22,34,1451.0,1451
12,2,22,35,1569.0,1451
12,2,22,36,1671.5,1434
12,2,22,37,1780.0,1421
12,2,22,38,1868.0,1411
12,2,22,39,1952.0,1365
12,2,22,40,2138.0,1354
12,2,22,41,2207.0,1344
12,2,22,42,2295.0,1341
12,2,22,43,2366.0,1313
12,2,22,44,2448.0,1119
12,2,22,45,2614.5,70
12,2,22,46,2603.0,42
12,2,22,47,2624.5,8
12,2,22,48,2585.5,4
12,2,22,49,2644.5,4
12,2,22,50,2764.0,3
12,2,22,51,2999.0,2
12,2,22,52,3131.0,2
12,2,22,53,3191.5,2
12,2,22,54,3291.0,2
12,2,22,55,3588.0,1
12,2,22,56,3666.0,1
12,2,23,23,70.0,1488
12,2,23,24,227.0,1486
12,2,23,25,382.5,1484
12,2,23,26,537.0,1483
12,2,23,27,574.0,1474
12,2,23,28,649.0,1469
12,2,23,29,709.0,1461
12,2,23,30,899.0,1460
12,2,23,31,1005.0,1457
12,2,23,32,1102.0,1455
12,2,23,33,1212.0,1454
12,2,23,34,1302.5,1452
12,2,23,35,1419.5,1452
12,2,23,36,1528.0,1435
12,2,23,37,1634.5,1422
12,2,23,38,1723.0,1412
12,2,23,39,1806.0,1365
12,2,23,40,1984.0,1354
12,2,23,41,2049.5,1344
12,2,23,42,2139.0,1341
12,2,23,43,2221.0,1313
12,2,23,44,2306.0,1119
12,2,23,45,2481.0,70
12,2,23,46,2551.0,42
12,2,23,47,2469.5,8
12,2,23,48,2435.0,4
12,2,23,49,2494.0,4
12,2,23,50,2697.0,3
12,2,23,51,2760.0,2
12,2,23,52,2892.0,2
12,2,23,53,2952.5,2
12,2,23,54,3052.0,2
12,2,23,55,3346.0,1
12,2,23,56,3424.0,1
12,2,24,24,118.0,1499
12,2,24,25,269.0,1497
12,2,24,26,422.0,1496
12,2,24,27,459.0,1487
12,2,24,28,534.0,1482
12,2,24,29,589.0,1474
12,2,24,30,777.0,1473
12,2,24,31,879.5,1470
12,2,24,32,978.0,1468
12,2,24,33,1085.0,1467
12,2,24,34,1180.0,1465
12,2,24,35,1300.0,1465
12,2,24,36,1397.0,1448
12,2,24,37,1508.0,1429
12,2,24,38,1597.5,1418
12,2,24,39,1681.0,1368
12,2,24,40,1854.0,1357
12,2,24,41,1920.0,1347
12,2,24,42,2018.0,1343
12,2,24,43,2095.0,1315
12,2,24,44,2207.0,1119
12,2,24,45,2384.5,70
12,2,24,46,2430.0,42
12,2,24,47,2406.5,8
12,2,24,48,2364.0,4
12,2,24,49,2423.0,4
12,2,24,50,2627.0,3
12,2,24,51,2696.0,2
12,2,24,52,2828.0,2
12,2,24,53,2888.5,2
12,2,24,54,2988.0,2
12,2,24,55,3290.0,1
12,2,24,56,3368.0,1
12,2,25,25,112.0,1499
12,2,25,26,263.0,1498
12,2,25,27,295.0,1489
12,2,25,28,375.0,1484
12,2,25,29,424.0,1476
12,2,25,30,612.0,1475
12,2,25,31,714.5,1472
12,2,25,32,810.5,1470
12,2,25,33,926.0,1469
12,2,25,34,1016.0,1467
12,2,25,35,1135.0,1467
12,2,25,36,1234.0,1450
12,2,25,37,1344.0,1431
12,2,25,38,1434.0,1419
12,2,25,39,1513.0,1369
12,2,25,40,1690.0,1358
12,2,25,41,1755.5,1348
12,2,25,42,1853.0,1344
12,2,25,43,1934.0,1316
12,2,25,44,2041.0,1120
12,2,25,45,2288.0,71
12,2,25,46,2350.5,42
12,2,25,47,2282.0,8
12,2,25,48,2228.5,4
12,2,25,49,2287.5,4
12,2,25,50,2440.0,3
12,2,25,51,2623.0,2
12,2,25,52,2755.0,2
12,2,25,53,2815.5,2
12,2,25,54,2915.0,2
12,2,25,55,3228.0,1
12,2,25,56,3306.0,1
12,2,26,26,116.5,1500
12,2,26,27,149.0,1491
12,2,26,28,227.0,1486
12,2,26,29,270.0,1478
12,2,26,30,465.0,1477
12,2,26,31,568.5,1474
12,2,26,32,664.0,1472
12,2,26,33,783.0,1471
12,2,26,34,872.0,1469
12,2,26,35,989.0,1469
12,2,26,36,1089.0,1452
12,2,26,37,1196.0,1433
12,2,26,38,1282.0,1421
12,2,26,39,1366.0,1369
12,2,26,40,1539.0,1358
12,2,26,41,1605.0,1348
12,2,26,42,1695.5,1344
12,2,26,43,1778.5,1316
12,2,26,44,1880.0,1120
12,2,26,45,2175.0,71
12,2,26,46,2246.0,42
12,2,26,47,2195.5,8
12,2,26,48,2145.0,4
12,2,26,49,2204.0,4
12,2,26,50,2329.0,3
12,2,26,51,2564.0,2
12,2,26,52,2696.0,2
12,2,26,53,2756.5,2
12,2,26,54,2856.0,2
12,2,26,55,3166.0,1
12,2,26,56,3244.0,1
12,2,27,27,14.0,1492
12,2,27,28,91.0,1487
12,2,27,29,128.0,1479
12,2,27,30,340.0,1478
12,2,27,31,441.0,1475
12,2,27,32,539.0,1473
12,2,27,33,650.0,1472
12,2,27,34,744.0,1470
12,2,27,35,862.0,1470
12,2,27,36,963.0,1453
12,2,27,37,1070.0,1434
12,2,27,38,1154.0,1422
12,2,27,39,1231.5,1370
12,2,27,40,1402.0,1359
12,2,27,41,1474.0,1349
12,2,27,42,1562.0,1345
12,2,27,43,1641.0,1317
12,2,27,44,1736.5,1120
12,2,27,45,1911.0,71
12,2,27,46,2129.5,42
12,2,27,47,2098.5,8
12,2,27,48,2071.0,4
12,2,27,49,2130.0,4
12,2,27,50,2253.0,3
12,2,27,51,2469.0,2
12,2,27,52,2601.0,2
12,2,27,53,2661.5,2
12,2,27,54,2761.0,2
12,2,27,55,3048.0,1
12,2,27,56,3126.0,1
12,2,28,28,45.0,1495
12,2,28,29,82.0,1487
12,2,28,30,285.0,1486
12,2,28,31,386.0,1483
12,2,28,32,483.0,1480
12,2,28,33,591.0,1479
12,2,28,34,684.0,1477
12,2,28,35,805.0,1477
12,2,28,36,904.0,1460
12,2,28,37,1014.0,1441
12,2,28,38,1100.0,1429
12,2,28,39,1183.0,1377
12,2,28,40,1349.5,1366
12,2,28,41,1419.0,1355
12,2,28,42,1509.5,1350
12,2,28,43,1589.5,1322
12,2,28,44,1683.5,1124
12,2,28,45,1708.0,71
12,2,28,46,1840.0,42
12,2,28,47,2004.5,8
12,2,28,48,1988.5,4
12,2,28,49,2047.5,4
12,2,28,50,2181.0,3
12,2,28,51,2364.5,2
12,2,28,52,2496.5,2
12,2,28,53,2557.0,2
12,2,28,54,2656.5,2
12,2,28,55,2932.0,1
12,2,28,56,3010.0,1
12,2,29,29,11.0,1492
12,2,29,30,220.0,1491
12,2,29,31,323.0,1488
12,2,29,32,417.0,1485
12,2,29,33,527.0,1484
12,2,29,34,618.0,1482
12,2,29,35,735.0,1482
12,2,29,36,840.0,1465
12,2,29,37,950.0,1446
12,2,29,38,1037.5,1434
12,2,29,39,1119.5,1382
12,2,29,40,1287.0,1371
12,2,29,41,1360.5,1360
12,2,29,42,1450.0,1355
12,2,29,43,1528.0,1327
12,2,29,44,1616.0,1127
12,2,29,45,1616.0,73
12,2,29,46,1709.0,42
12,2,29,47,1840.5,8
12,2,29,48,1897.0,4
12,2,29,49,1956.0,4
12,2,29,50,2103.0,3
12,2,29,51,2285.0,2
12,2,29,52,2417.0,2
12,2,29,53,2477.5,2
12,2,29,54,2577.0,2
12,2,29,55,2821.0,1
12,2,29,56,2899.0,1
12,2,30,30,155.0,1499
12,2,30,31,254.0,1496
12,2,30,32,346.0,1493
12,2,30,33,459.5,1492
12,2,30,34,542.5,1490
12,2,30,35,668.0,1490
12,2,30,36,767.0,1473
12,2,30,37,875.0,1454
12,2,30,38,967.0,1442
12,2,30,39,1052.0,1390
12,2,30,40,1217.0,1379
12,2,30,41,1285.0,1368
12,2,30,42,1375.0,1363
12,2,30,43,1454.0,1335
12,2,30,44,1571.0,1135
12,2,30,45,1556.0,73
12,2,30,46,1653.5,42
12,2,30,47,1743.5,8
12,2,30,48,1808.5,4
12,2,30,49,1867.5,4
12,2,30,50,1991.0,3
12,2,30,51,2181.5,2
12,2,30,52,2313.5,2
12,2,30,53,2374.0,2
12,2,30,54,2473.5,2
12,2,30,55,2726.0,1
12,2,30,56,2804.0,1
12,2,31,31,63.0,1498
12,2,31,32,159.0,1495
12,2,31,33,274.0,1494
12,2,31,34,364.0,1492
12,2,31,35,481.0,1492
12,2,31,36,582.0,1475
12,2,31,37,691.0,1456
12,2,31,38,778.0,1444
12,2,31,39,857.0,1392
12,2,31,40,1026.0,1381
12,2,31,41,1094.0,1370
12,2,31,42,1185.0,1365
12,2,31,43,1263.0,1337
12,2,31,44,1364.0,1137
12,2,31,45,1506.5,74
12,2,31,46,1604.0,42
12,2,31,47,1691.5,8
12,2,31,48,1698.0,4
