route_id,route_short_name,direction_id,segment,start_guid,end_guid,start_stop_name,end_stop_name,observation_count,median_run_time_seconds,mean_run_time_seconds,p10_run_time_seconds,p25_run_time_seconds,p75_run_time_seconds,p90_run_time_seconds,std_run_time_seconds,min_run_time_seconds,max_run_time_seconds,p90_median_ratio
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,24,21a7b5b4-3e01-4457-91da-b8cc6ac14bbd,01a3134a-4649-496d-b4fa-aea764a50a8b,TRTs KeruenCity,TRTs Saryarka,3937.0,111.0,116.0,42.0,77.0,149.0,182.0,60.52,1.0,693.0,1.64
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,25,01a3134a-4649-496d-b4fa-aea764a50a8b,d124d339-88ed-42e4-8593-838cbad37811,TRTs Saryarka,Teatr Astana Opera,3929.0,62.0,80.34,35.0,43.0,103.0,150.0,59.05,1.0,973.0,2.42
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,26,d124d339-88ed-42e4-8593-838cbad37811,a10b4fa3-0b47-4297-b29b-4d16b670ca00,Teatr Astana Opera,TRTs Khan Shatyr,3909.0,69.0,79.68,25.0,41.0,105.0,138.2,57.09,1.0,863.0,2.0
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,27,a10b4fa3-0b47-4297-b29b-4d16b670ca00,33611474-3457-4f2a-919d-82064f2d8e54,TRTs Khan Shatyr,Respublikanskii diagnosticheskii tsentr,3924.0,54.0,73.39,16.0,25.0,95.0,157.7,74.07,1.0,1020.0,2.92
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,28,33611474-3457-4f2a-919d-82064f2d8e54,870084cf-ed0b-4bbd-bea0-368b5bce2425,Respublikanskii diagnosticheskii tsentr,Kardiokhirurgicheskaia klinika,3936.0,126.0,143.37,28.0,75.0,180.0,248.0,115.9,1.0,1290.0,1.97
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,29,870084cf-ed0b-4bbd-bea0-368b5bce2425,cac60a34-335b-43a0-aeb1-8d57a154facc,Kardiokhirurgicheskaia klinika,Kardiokhirurgicheskaia klinika,3930.0,132.0,157.52,35.0,83.0,191.0,292.1,129.1,1.0,1399.0,2.21
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,30,cac60a34-335b-43a0-aeb1-8d57a154facc,2dc158f2-0a35-4643-9ac2-4cc3fa09036a,Kardiokhirurgicheskaia klinika,Mechet' Abu Nasyr al-Farabi,3925.0,76.0,95.21,10.0,44.0,120.0,183.6,96.93,1.0,1259.0,2.42
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,31,2dc158f2-0a35-4643-9ac2-4cc3fa09036a,a7c336fd-6ada-4818-a1c2-ae38f89d9d64,Mechet' Abu Nasyr al-Farabi,TRTs Keruen,3941.0,70.0,94.61,27.0,47.0,104.0,194.0,91.17,1.0,1301.0,2.77
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,32,a7c336fd-6ada-4818-a1c2-ae38f89d9d64,379d5591-eb02-45b1-b0b7-8407edfe55b4,TRTs Keruen,monument Baiterek,3942.0,95.0,141.27,26.0,52.0,201.0,274.9,132.29,1.0,1606.0,2.89
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,33,379d5591-eb02-45b1-b0b7-8407edfe55b4,0c611096-98ec-4284-85e1-68523f4436d3,monument Baiterek,Dom ministerstv,3937.0,58.0,111.9,17.0,24.0,177.0,252.0,128.84,1.0,1301.0,4.34
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,34,0c611096-98ec-4284-85e1-68523f4436d3,ec4e66cb-d30e-4e6a-9539-3051048f84da,Dom ministerstv,Dom Ministerstv,3935.0,38.0,85.29,16.0,21.0,125.0,210.0,106.41,1.0,1561.0,5.53
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,35,ec4e66cb-d30e-4e6a-9539-3051048f84da,13c38731-1a07-40f0-a7ad-01c8539e2870,Dom Ministerstv,Finansovyi tsentr,3916.0,105.0,117.08,17.0,29.0,175.0,234.5,99.78,1.0,1033.0,2.23
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,36,13c38731-1a07-40f0-a7ad-01c8539e2870,9e25e9c9-dd52-4436-ac0d-af6804369476,Finansovyi tsentr,ZhK Akzhaik,3888.0,112.0,124.88,33.7,67.0,160.0,212.0,97.42,1.0,1788.0,1.89
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,37,9e25e9c9-dd52-4436-ac0d-af6804369476,6cb18f4c-19a8-4fce-9bd3-f4b918a13d8a,ZhK Akzhaik,K'arlyg'ash balabak'shasy,3852.0,89.5,99.72,41.0,59.0,124.0,169.0,62.25,1.0,1056.0,1.89
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,38,6cb18f4c-19a8-4fce-9bd3-f4b918a13d8a,e9a3808a-45e7-4f39-9379-763d701979e7,K'arlyg'ash balabak'shasy,Triumfal'naia arka Mangilik El,3774.0,72.0,82.82,44.0,57.0,101.0,129.0,46.19,2.0,950.0,1.79
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,39,e9a3808a-45e7-4f39-9379-763d701979e7,daee5445-ae51-4bce-89ef-291e7c3b9ae0,Triumfal'naia arka Mangilik El,ul. Bukhar zhyrau,3620.0,74.0,84.63,46.0,58.0,106.0,130.0,43.49,1.0,857.0,1.76
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,40,daee5445-ae51-4bce-89ef-291e7c3b9ae0,98d1a5a7-9d18-4401-bc23-d018dc3e432d,ul. Bukhar zhyrau,ZhK Promenad Ekspo,3200.0,95.0,97.61,49.0,63.0,124.0,144.0,44.67,1.0,550.0,1.52
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,41,98d1a5a7-9d18-4401-bc23-d018dc3e432d,8eb3db61-5a0c-420d-80cf-f2b44eb9676a,ZhK Promenad Ekspo,ZhK Orynbor Towers,2506.0,113.0,113.56,54.0,76.0,137.75,166.0,50.57,1.0,536.0,1.47
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,42,8eb3db61-5a0c-420d-80cf-f2b44eb9676a,5d11962d-6412-4c7c-984d-f4ee5eb63859,ZhK Orynbor Towers,Karakat,1437.0,116.0,118.76,57.0,80.0,140.0,175.0,58.07,8.0,900.0,1.51
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,43,5d11962d-6412-4c7c-984d-f4ee5eb63859,3db7fef2-0573-4884-af46-8d0986364f93,Karakat,Zharkyn,614.0,102.0,109.8,54.0,73.25,135.0,167.7,49.01,29.0,372.0,1.64
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,44,98d1a5a7-9d18-4401-bc23-d018dc3e432d,8eb3db61-5a0c-420d-80cf-f2b44eb9676a,ZhK Promenad Ekspo,ZhK Orynbor Towers,216.0,95.0,107.27,50.0,70.0,129.0,159.0,92.2,20.0,1298.0,1.67
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,45,8eb3db61-5a0c-420d-80cf-f2b44eb9676a,5d11962d-6412-4c7c-984d-f4ee5eb63859,ZhK Orynbor Towers,Karakat,55.0,96.0,102.2,57.0,71.5,124.5,164.8,39.04,41.0,187.0,1.72
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,46,5d11962d-6412-4c7c-984d-f4ee5eb63859,3db7fef2-0573-4884-af46-8d0986364f93,Karakat,Zharkyn,17.0,85.0,91.88,44.6,66.0,110.0,138.6,43.12,30.0,199.0,1.63
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,1,47,5d11962d-6412-4c7c-984d-f4ee5eb63859,3db7fef2-0573-4884-af46-8d0986364f93,Karakat,Zharkyn,1.0,78.0,78.0,78.0,78.0,78.0,78.0,,78.0,78.0,1.0
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,2,339fa8e4-18ae-4cfa-b6e9-111e97207174,188e1c69-e5de-4a89-abf0-b1bd3e0880cc,ZhK Komfort taun,Zharkyn,4125.0,123.0,135.28,40.0,70.0,169.0,227.0,105.44,2.0,1566.0,1.85
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,3,188e1c69-e5de-4a89-abf0-b1bd3e0880cc,ee853e2c-e631-45a9-8f2d-be48c4c9da88,Zharkyn,Karakat,4111.0,68.0,76.38,48.0,56.0,83.0,101.0,43.86,7.0,1084.0,1.49
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,4,ee853e2c-e631-45a9-8f2d-be48c4c9da88,d341a88a-9c13-4e35-9a89-10090402b94c,Karakat,ZhK Orynbor Towers,4046.0,54.0,58.12,32.0,41.0,68.0,80.0,33.37,2.0,614.0,1.48
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,5,d341a88a-9c13-4e35-9a89-10090402b94c,4ef6c8ac-8173-4c76-b194-918e3c3d876f,ZhK Orynbor Towers,ZhK Promenad Ekspo,4052.0,69.0,71.17,38.1,56.0,78.0,87.0,45.07,2.0,1436.0,1.26
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,6,4ef6c8ac-8173-4c76-b194-918e3c3d876f,93f2e175-bd6e-43d4-8498-a0b68fa24560,ZhK Promenad Ekspo,UDP,4071.0,156.0,173.49,93.0,121.0,198.0,266.0,98.29,15.0,1520.0,1.71
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,7,93f2e175-bd6e-43d4-8498-a0b68fa24560,4efbf1dc-b4dc-46a4-9f0b-70f8d73ff6b2,UDP,Bukhar zhyrau,4087.0,77.0,82.48,37.0,52.0,101.0,118.0,73.57,1.0,1590.0,1.53
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,8,4efbf1dc-b4dc-46a4-9f0b-70f8d73ff6b2,9230cadb-e2b9-4939-8b6f-8be6d9da92c8,Bukhar zhyrau,Triumfal'naia arka Mangilik El,4099.0,48.0,63.54,28.0,38.0,82.0,101.0,82.12,1.0,1675.0,2.1
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,9,9230cadb-e2b9-4939-8b6f-8be6d9da92c8,1552b0e1-bb57-49dc-b4cb-557a39df06b4,Triumfal'naia arka Mangilik El,K'arlyg'ash balabak'shasy,4117.0,42.0,51.63,29.0,35.0,50.0,64.0,82.08,1.0,1716.0,1.52
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,10,1552b0e1-bb57-49dc-b4cb-557a39df06b4,f5fa8abd-4d11-4331-9424-0c9638a34de4,K'arlyg'ash balabak'shasy,ZhK Akzhaik,4140.0,78.0,93.94,44.0,56.0,110.0,145.0,85.65,3.0,1750.0,1.86
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,11,f5fa8abd-4d11-4331-9424-0c9638a34de4,f3a7aefe-7c9f-4391-8091-7df545584ac0,ZhK Akzhaik,Finansovyi tsentr,4153.0,110.0,125.43,52.0,76.0,146.0,185.0,104.74,5.0,1623.0,1.68
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,12,f3a7aefe-7c9f-4391-8091-7df545584ac0,ffe7ac12-5298-4f2b-83e5-894509a544ed,Finansovyi tsentr,K'azak'kontsert im. Rozy Baglanovoi,4162.0,72.0,101.14,38.0,50.0,92.0,133.0,135.38,4.0,1613.0,1.85
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,13,ffe7ac12-5298-4f2b-83e5-894509a544ed,2ca9397c-8bbe-40c0-9a6d-545216696cfe,K'azak'kontsert im. Rozy Baglanovoi,Dom ministerstv,4173.0,120.0,157.1,71.0,90.0,168.0,285.8,124.12,7.0,1536.0,2.38
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,14,2ca9397c-8bbe-40c0-9a6d-545216696cfe,0241ba8f-1c7d-43c8-a2e1-39086ac6f078,Dom ministerstv,Ministerstvo oborony,4175.0,124.0,141.74,66.0,94.0,166.0,230.6,86.5,7.0,1348.0,1.86
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,15,0241ba8f-1c7d-43c8-a2e1-39086ac6f078,17cc4828-7b49-4d27-bad3-8dce5b9803d4,Ministerstvo oborony,TRTs Keruen,4159.0,202.0,239.19,107.0,152.0,270.0,407.0,157.47,2.0,1477.0,2.01
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,16,17cc4828-7b49-4d27-bad3-8dce5b9803d4,f4570762-f53c-463c-89a4-87f4e916d5a3,TRTs Keruen,TRTs Khan Shatyr,4177.0,119.0,146.76,54.0,82.0,159.0,252.0,128.33,2.0,1785.0,2.12
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,17,f4570762-f53c-463c-89a4-87f4e916d5a3,1100a1f5-0017-4d32-a284-74289da87c19,TRTs Khan Shatyr,Teatr Astana Opera,4159.0,460.0,467.43,110.0,368.0,570.5,738.2,243.44,3.0,1796.0,1.6
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,18,1100a1f5-0017-4d32-a284-74289da87c19,b199b336-fc58-47ca-bf2e-34f180c3c111,Teatr Astana Opera,TRTs Saryarka,4149.0,94.0,107.66,48.0,65.0,128.0,162.2,77.5,1.0,967.0,1.73
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,19,b199b336-fc58-47ca-bf2e-34f180c3c111,666cc2b2-73dc-4d32-afd1-1ce0b6280dd8,TRTs Saryarka,TRTs KeruenCity,3802.0,77.0,96.9,34.0,46.0,112.0,141.9,97.57,1.0,1320.0,1.84
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,20,666cc2b2-73dc-4d32-afd1-1ce0b6280dd8,da885f37-5bc2-43d5-b95c-ef82447df886,TRTs KeruenCity,Korgalzhinskaia trassa,4170.0,60.5,83.6,37.0,45.0,90.0,161.0,71.95,4.0,1118.0,2.66
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,21,da885f37-5bc2-43d5-b95c-ef82447df886,3f01777a-d987-4808-83e3-80e0193ebb62,Korgalzhinskaia trassa,Park Astana,4170.0,80.0,85.22,36.0,50.0,114.0,141.0,44.8,1.0,485.0,1.76
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,22,3f01777a-d987-4808-83e3-80e0193ebb62,edf55deb-81ff-41ae-bec5-a5a7b2cf5230,Park Astana,Ulitsa Kenesary,4179.0,49.0,55.75,36.0,42.0,63.0,81.0,27.57,2.0,610.0,1.65
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,23,edf55deb-81ff-41ae-bec5-a5a7b2cf5230,6aba57b3-2ccf-46aa-a877-7302fe66740e,Ulitsa Kenesary,Shkola Zerde,4184.0,93.0,96.91,58.0,77.0,113.0,132.0,49.36,5.0,1362.0,1.42
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,24,6aba57b3-2ccf-46aa-a877-7302fe66740e,4cc233c3-db14-4e65-b96b-91271c045f99,Shkola Zerde,Sportivnyi kompleks ABYROY,4181.0,59.0,67.43,26.0,35.0,90.0,114.0,48.29,2.0,1426.0,1.93
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,25,4cc233c3-db14-4e65-b96b-91271c045f99,ce8054ef-6b41-439f-b763-a770a69cf95d,Sportivnyi kompleks ABYROY,Prospekt Saryarka,4183.0,81.0,90.5,41.0,53.0,112.0,139.0,57.46,3.0,1109.0,1.72
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,26,ce8054ef-6b41-439f-b763-a770a69cf95d,3943eb59-f7df-4bc8-a03b-57ec0f53839b,Prospekt Saryarka,Sredniaia shkola No. 18,4179.0,59.0,64.13,35.0,43.0,77.0,94.0,34.27,1.0,600.0,1.59
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,27,3943eb59-f7df-4bc8-a03b-57ec0f53839b,b545b42e-bf63-4971-88da-0034cf57c6d3,Sredniaia shkola No. 18,Sarybulak,4178.0,117.0,121.8,63.0,85.0,152.0,181.3,54.77,2.0,1205.0,1.55
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,28,b545b42e-bf63-4971-88da-0034cf57c6d3,1547f9fc-9cdb-4452-80b1-1de805d07791,Sarybulak,Akan Sery,4165.0,64.0,75.57,35.0,46.0,83.0,108.0,60.07,3.0,1100.0,1.69
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,29,1547f9fc-9cdb-4452-80b1-1de805d07791,2045b211-161c-475d-8e29-b5dcba8d5c88,Akan Sery,K'artaly,4144.0,249.0,235.14,79.0,177.0,300.0,345.0,103.21,6.0,1693.0,1.39
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,30,2045b211-161c-475d-8e29-b5dcba8d5c88,18e674ae-467c-4bf9-b5e9-6747a27c958b,K'artaly,Kladbishche,4080.0,60.0,69.36,29.9,40.0,82.0,108.0,56.55,1.0,1716.0,1.8
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,31,18e674ae-467c-4bf9-b5e9-6747a27c958b,374a1eba-3bff-4242-854e-4043b5a0dd8c,Kladbishche,Shugyla,4128.0,65.0,75.89,33.0,44.0,89.0,117.0,57.57,1.0,1649.0,1.8
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,32,374a1eba-3bff-4242-854e-4043b5a0dd8c,ddfa4130-2d84-47ca-9601-6141a4e1a792,Shugyla,Titova,4175.0,41.0,63.04,22.0,29.0,89.5,120.0,57.93,1.0,1646.0,2.93
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,33,ddfa4130-2d84-47ca-9601-6141a4e1a792,97f5041a-4317-40ea-ae45-e45b2bc1d54e,Titova,Ardagerler,4168.0,69.0,71.2,24.0,30.0,103.0,126.0,45.63,2.0,448.0,1.83
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,34,97f5041a-4317-40ea-ae45-e45b2bc1d54e,980c8049-de1b-4b86-8f4a-c32728cb33d8,Ardagerler,Babataiuly,4179.0,33.0,40.77,20.0,26.0,43.0,76.0,29.35,1.0,454.0,2.3
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,35,980c8049-de1b-4b86-8f4a-c32728cb33d8,35cfa9fd-fcd4-49d3-98c5-2ee1aab26358,Babataiuly,per. Taitobe,4182.0,39.0,43.52,21.0,30.0,49.0,74.0,25.96,1.0,667.0,1.9
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,36,35cfa9fd-fcd4-49d3-98c5-2ee1aab26358,98026c8f-db24-493d-84e2-b5570fdf37d5,per. Taitobe,Zhanakonys,4159.0,44.0,46.53,21.0,29.0,57.0,77.0,25.31,1.0,634.0,1.75
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,37,98026c8f-db24-493d-84e2-b5570fdf37d5,14c30498-4bf5-4b7c-84fb-3a8838e8f2e2,Zhanakonys,Kafe Kazygurt,4136.0,45.0,46.64,25.0,35.0,55.0,67.0,21.88,2.0,611.0,1.49
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,38,14c30498-4bf5-4b7c-84fb-3a8838e8f2e2,b92ef832-a347-4211-9b54-0edf29047e57,Kafe Kazygurt,Gostinitsa Bakhyt,4100.0,44.0,49.84,25.0,34.0,60.0,82.0,26.29,1.0,381.0,1.86
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,39,b92ef832-a347-4211-9b54-0edf29047e57,887d0f28-1fde-47b7-88f4-2ceff1144fbf,Gostinitsa Bakhyt,zh/m Koktal-2,4001.0,62.0,62.96,32.0,44.0,79.0,92.0,29.08,1.0,653.0,1.48
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,40,887d0f28-1fde-47b7-88f4-2ceff1144fbf,66c67c6a-c5f7-4176-9d11-f2c8510ec6aa,zh/m Koktal-2,Mu'sa dukeni,3688.0,66.0,64.17,31.0,46.0,78.0,88.0,29.37,1.0,622.0,1.33
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,41,66c67c6a-c5f7-4176-9d11-f2c8510ec6aa,220c90dc-c8e4-422b-98b5-d856f2eec1d1,Mu'sa dukeni,Nauryz48,3398.0,60.0,68.22,26.0,37.0,94.0,116.0,48.41,1.0,1635.0,1.93
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,42,220c90dc-c8e4-422b-98b5-d856f2eec1d1,6a6d9880-7a1a-4598-acba-a3408eef739e,Nauryz48,Tarbagatai,3359.0,88.0,83.15,20.0,28.0,111.0,132.0,60.49,1.0,656.0,1.5
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,43,220c90dc-c8e4-422b-98b5-d856f2eec1d1,6a6d9880-7a1a-4598-acba-a3408eef739e,Nauryz48,Tarbagatai,2514.0,27.0,54.4,15.0,21.0,48.0,128.0,67.15,1.0,665.0,4.74
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,44,66c67c6a-c5f7-4176-9d11-f2c8510ec6aa,220c90dc-c8e4-422b-98b5-d856f2eec1d1,Mu'sa dukeni,Nauryz48,853.0,29.0,55.63,10.0,19.0,49.0,120.0,79.47,1.0,1090.0,4.14
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,45,220c90dc-c8e4-422b-98b5-d856f2eec1d1,6a6d9880-7a1a-4598-acba-a3408eef739e,Nauryz48,Tarbagatai,349.0,21.0,45.03,7.0,11.0,38.0,108.2,86.28,1.0,1166.0,5.15
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,46,f4d06a9d-8db0-4730-b026-249312e0dbe5,3d570ad2-db12-47d1-b15e-a33dfa403c56,ulitsa Karasu,TD Koktem,74.0,23.5,54.09,7.3,10.25,53.25,108.7,93.1,3.0,557.0,4.63
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,47,66c67c6a-c5f7-4176-9d11-f2c8510ec6aa,220c90dc-c8e4-422b-98b5-d856f2eec1d1,Mu'sa dukeni,Nauryz48,20.0,31.5,54.4,12.9,13.75,75.25,116.2,53.33,10.0,215.0,3.69
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,48,220c90dc-c8e4-422b-98b5-d856f2eec1d1,6a6d9880-7a1a-4598-acba-a3408eef739e,Nauryz48,Tarbagatai,8.0,27.5,41.5,19.1,23.75,32.75,73.4,44.29,10.0,149.0,2.67
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,49,66c67c6a-c5f7-4176-9d11-f2c8510ec6aa,220c90dc-c8e4-422b-98b5-d856f2eec1d1,Mu'sa dukeni,Nauryz48,3.0,106.0,85.67,39.6,64.5,117.0,123.6,55.37,23.0,128.0,1.17
a3d30efc-b517-4ed6-b6a7-f5a87a3d5fa0,46,2,50,220c90dc-c8e4-422b-98b5-d856f2eec1d1,6a6d9880-7a1a-4598-acba-a3408eef739e,Nauryz48,Tarbagatai,2.0,25.0,25.0,21.0,22.5,27.5,29.0,7.07,20.0,30.0,1.16
